date,time,tweet,Traduccion,sentimiento_predicho,etiqueta_sentimiento,score_sentimiento
2023-12-07,10:11:29,Breve lección de economía. Aprende a no pagarle a y a cobrar por depositar en y al mismo tiempo que luchas contra el Gaza_Genocide,Brief Economy Lesson.Learn not to pay and charge for depositing in and at the same time that you fight against Gaza_Genocide,0,Negative,0.49682823
2023-12-07,09:35:45,. Llegan nuevos instrumentos financieros y te ofrecen hasta el 13 por ciento de dinero adicional por cada día que guardes tu dinero mientras que te cobra si no lo mueves por más de seis meses. Por eso está en,.New financial instruments arrive and offer you up to 13 percent additional money for each day you keep your money while it charges if you do not move it for more than six months.That's why he is in,0,Neutral,0.68956465
2023-12-09,16:38:30,"Jamas pensé que me quedaría con Hey Banco después de todas las mamadas que están haciendo pero literalmente es la mejor opción que tengo. En fin, chingada madre HSBC, tremendo pedo por una compra de 150 pesos.","I never thought I would stay with Hey Bank after all the blowjobs they are doing but it is literally the best option I have.Anyway, Chingada Mother HSBC, tremendous fart for a purchase of 150 pesos.",0,Positive,0.69454217
2023-12-09,16:12:02,"Correcto, sin más preámbulos.","Correct, without further ado.",0,Neutral,0.80845374
2023-12-14,18:55:33,Apareció una buena promo en al contratar un seguro para tu celular.,A good promo appeared to hire insurance for your cell phone.,0,Positive,0.6212124
2023-12-14,11:19:37,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al ins…","The exchange of the hey coins for Amazon gift cards are already snapshots, you get the codes almost to the ins ...",0,Neutral,0.7957116
2023-12-14,10:13:06,"Excelente pregunta, que de dijeron bro?…","Excellent question, what did Bro say? ...",0,Neutral,0.7925105
2023-12-14,10:10:39,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al instante. ¿Recuerdan lo que me pasó hace unos meses? 🥲","The exchange of hey coins for Amazon gift cards are already snapshots, you get the codes almost instantly.Do you remember what happened to me a few months ago?🥲",0,Positive,0.73727137
2023-12-15,16:13:32,"Confirmo el día de hoy cambie mis Hey coins y en el correo de confirmación ya viene el código, todo cool ya hasta realizó mi compra 👍","I confirm today I change my hey coins and in the confirmation mail the code is coming, all cool already even made my purchase 👍",0,Positive,0.9585253
2023-12-17,16:29:51,Amamos las recompensas de 🫡,We love the rewards of 🫡,0,Positive,0.96970314
2023-12-17,12:08:17,Con para que me patrocine más juegos del MaratonDevir,With that I sponsored me more Marsendevir games,0,Neutral,0.6035089
2023-12-18,10:31:35,"Evalué cambiar a HeyBanco! por Nu, debido a la tasa de rendimiento y wow, gratamente sorprendida.","I evaluated to change to Heybanco!By nu, due to the rate of performance and wow, pleasantly surprised.",0,Positive,0.9680025
2023-12-19,21:07:28,Muy amablemente su AreaEspecializada me dió solución. ^R,"Very kindly, his esteitionalized area gave me a solution.^R",0,Positive,0.8697545
2023-12-22,17:50:55,"Te la recomiendo, atención inmediata, también para ti un abrazo y felices fiestas, abrazo para toda la familia.","I recommend, immediate attention, also for you a hug and happy holidays, hug for the whole family.",0,Positive,0.93887305
2023-12-22,17:37:53,"Entiendo, con la de Baz me transfiero de la de crédito a la de Azteca, entra como una compra y no me genera comisión. Te la recomiendo y muy accesible","I understand, with the Baz I transfer from the credit to that of Azteca, it enters as a purchase and does not generate a commission.I recommend it and very accessible",0,Positive,0.8596549
2023-12-22,15:58:18,"Excelente, gracias por la información.","Excellent, thanks for the information.",0,Positive,0.9353298
2023-12-22,11:43:33,"Hola Pepe, buenos días. Te atiende Sofía, es un gusto saludae. ¿Nos podrías compair vía DM mayor detalle de la situación que presentas con tu aplicación BBVA México, por favor? 1/2","Hi Pepe, Good morning.Sofia serves you, it's a taste of greeting.Could you combine via DM greater detail of the situation you present with your BBVA Mexico application, please?1/2",0,Neutral,0.5232385
2023-12-27,09:01:38,"Manifestando ganarme el soeo de HeyBanco. Hecho esta, lo declaro, soy abundancia.","Manifesting to win the heybanco Sooe.Made is, I declare it, I am abundance.",0,Positive,0.6419142
2023-12-28,22:25:18,"Hola! He mantenido un buen historial con ustedes, tengo la duda de qué hacer para que me aumenten la línea de crédito TDC?","Hello!I have maintained a good history with you, I have the doubt what to do to increase the TDC credit line?",0,Positive,0.57103544
2023-12-30,09:31:05,Gracias ayer me atendieron rápido por llamada ya quedo resuelto,Thanks yesterday they attended me quickly by call since I am resolved,0,Positive,0.92531973
2024-01-01,14:05:36,"Año Nuevo, novedades nuevas ¿que les parece este ajuste de HEYBANCO? Anualidad y HEY PRO forzado 🙌 Me parece una mejor opción","New Year, New News What do you think of this heybanco adjustment?Annuality and Hey Pro Forced 🙌 It seems to me a better option",0,Positive,0.8146392
2024-01-01,09:25:46,"Hay que transmitir información fidedigna y real, ya lleva algunos años operando...","You have to transmit reliable and real information, it has been operating for a few years ...",0,Neutral,0.7947232
2024-01-02,17:51:09,"Te recomiendo Hey banco, no tiene nada de eso y puedes retirar en cualquier HSBC o inbursa sin comisión.","I recommend Hey Bank, he has nothing like that and you can withdraw in any HSBC or Inbursa without commission.",0,Positive,0.5488625
2024-01-04,22:01:23,"Hoy fui a la Fanshop de Hey banco y me la pasé super chido, además hice un amix ✨","Today I went to Hey Banco's fanshop and I had a great chid, I also made an amix ✨",0,Positive,0.98475826
2024-01-04,12:03:48,"otra opción que en lo personal podría recomendae, también tiene buenas promociones y MSI","Another option that could personally recommend, also has good promotions and MSI",0,Positive,0.95455617
2024-01-04,11:15:48,la mejor,the best,0,Positive,0.870205
2024-01-05,12:39:28,Va gracias les mande dm,Go thanks send you dm,0,Positive,0.6258707
2024-01-07,18:53:21,está mejor,it's better,0,Positive,0.62487847
2024-01-07,17:46:48,puro ese mejor nu nu fonite foniteog,Purro is the best nun foniteog,0,Positive,0.9480577
2024-01-08,11:16:15,"Yo: voy a trabajar Mi hermana: Oye, entonnces cómo valido mi HeyBanco Papás: Oye, que hay un tema con el depa ;_; jajajaja pero bueno, agradezco que haya alguien allá que me ayude a resolverlo.","Yo: I'm going to work my sister: Hey, then how to validate my heybanco dads: hey, there is an issue with the Depa; _;Hahahaha but hey, I appreciate someone there to help me solve it.",0,Neutral,0.46139237
2024-01-09,23:55:06,"Tengo un Pixel 5, genio.","I have a Pixel 5, genius.",0,Positive,0.8616159
2024-01-09,00:42:33,Si ya todo bien Señor Lampi🙌🏻,If all good Mr. Lampi🙌🏻,0,Positive,0.9241348
2024-01-10,13:37:20,"Uy, ya los contacté, incluso les mande video al correo electrónico que me señalo la persona que me contestó, actualice mi sistema operativo y sigue igual, esto sucede solo con la app del Banco Hey, tengo apps de otros bancos y funcionan perfecto.","Oh, I already contacted them, I even send video to the email that the person who answered me, updated my operating system and remains the same, this happens only with the Hey Bank app, I have apps from other banks and work perfectly.",0,Positive,0.7532574
2024-01-10,12:36:49,🎁 ¡Promoción para todos nuestros clientes Hey! Aprovecha las compras de temporada y recibe recompensas en efectivo. ¿List@ p…,🎁 Promotion for all our hey customers!Take advantage of seasonal purchases and receive cash rewards.List@ p ...,0,Positive,0.89761585
2024-01-11,15:20:48,Gracias,Gracias,0,Neutral,0.62235206
2024-01-13,13:44:57,Ya llame y ya me ayudaron gracias,I already called and they already helped me thanks,0,Positive,0.91541624
2024-01-14,14:57:03,No tiene límites jajaja gpt-4 gratis,It has no LEAJA GPT-4 Limits Free,0,Neutral,0.8125731
2024-01-15,12:22:52,"Quedó solucionado el fin de semana, gracias","It was solved the weekend, thanks",0,Positive,0.83827174
2024-01-16,18:32:25,Listo ya quedó muchas gracias.,Ready left thank you very much.,0,Positive,0.8769515
2024-01-17,22:32:37,"HeyBanco y nu son mucho mejores, para los que andan buscando moverse.","Heybanco and Nu are much better, for those who are looking to move.",0,Positive,0.8284929
2024-01-17,21:08:35,"Por si ocupan, excelentes alternativas a BancoAztecaEnQuiebra 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados.","In case they occupy, excellent alternatives to Bancozteciembra 1. Heybanco - Without commissions, online hiring, +23k points to remove $ 2. Cloud - no commissions, online hiring, removal of cash in supermarkets.",0,Positive,0.6821931
2024-01-17,19:54:36,"Excelentes alternativas a 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados","Excellent alternatives to 1. Heybanco - Without commissions, online hiring, +23k points to remove $ 2. cloud - no commissions, online hiring, cash withdrawal in supermarkets",0,Positive,0.6904558
2024-01-17,19:51:13,"Excelentes alternativas a : 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados","Excellent alternatives to: 1. Heybanco - No commissions, online hiring, +23k points to withdraw $ 2. cloud - without commissions, online hiring, cash withdrawal in supermarkets",0,Positive,0.7504026
2024-01-17,19:43:52,"Excelentes alternativas a Banco Azteca: 1. HeyBanco - Sin comisiones, contratación en línea, +23K puntos para retirar $ 2. NuBank - Sin comisiones, contratación en línea, retiro de efectivo en supermercados","Excellent alternatives to Banco Azteca: 1. Heybanco - No commissions, online hiring, +23k points to withdraw $ 2. cloud - no commissions, online hiring, cash withdrawal in supermarkets",0,Positive,0.7513622
2024-01-18,12:58:15,¡Celebramos 6 años en Hey Banco! 🎉 Gracias por confiar en nosotros en este viaje; tu apoyo ha sido fundamental para nuestro…,We celebrate 6 years in Hey Banco!🎉 Thank you for trusting us on this trip;Your support has been fundamental to our ...,0,Positive,0.98775965
2024-01-19,11:01:15,"Buen día, envié correo justo ahora. Gracias.","Good morning, I sent mail right now.Thank you.",0,Positive,0.94999945
2024-01-19,10:06:58,Buenos días. Con la maravillosa sorpresa de que mi cuenta amaneció en ceros 🤡,Good morning.With the wonderful surprise that my account dawned in zeros 🤡,0,Positive,0.9851109
2024-01-21,19:07:32,Listo!!,List !!,0,Positive,0.4906832
2024-01-21,18:42:05,"Raro, yo he realizado varias transacciones sin problema","Rare, I have made several transactions without problem",0,Positive,0.5864278
2024-01-21,09:09:53,la mejor opción rendimiento del 13%,The best 13% performance option,0,Positive,0.7741558
2024-01-21,17:58:03,Hola! También me gustaría unirme porfa.,Hello!I would also like to join please.,0,Positive,0.8135164
2024-01-21,11:46:51,"Agrega la app nunca me ha fallado, su proceso de contratación es ágil pues al par qué abres la cuenta te evalúa para la tarjeta de crédito; depósitos y transferencias inmediatas.","Add the app has never failed me, its hiring process is agile because when you open the account I evaluate you for the credit card;immediate deposits and transfers.",0,Positive,0.7672144
2024-01-22,17:18:41,Dinero deberían darme los de pero gracias por un año de servicios.,Money should give me those of but thanks for a year of services.,0,Positive,0.6027006
2024-01-22,16:00:41,"Muchísimas gracias! se comprometió a resolver el problema con fecha límite al 25 de enero de 2024, de no ser así enseguida me pondré en contacto con","Thanks a lot!He promised to solve the problem with a deadline as of January 25, 2024, if not I will immediately contact",0,Positive,0.8422014
2024-01-22,13:55:08,Muchas gracias,Thank you so much,0,Positive,0.98310524
2024-01-22,12:57:27,"Les agradezco mucho la atención, me pondré en contacto con ustedes.","I thank you very much, I will contact you.",0,Positive,0.9595179
2024-01-23,12:10:13,estamos más que listos 🤩😍 ansiosos Desconéctate por 3 días en el Acústico Hey Banco de TecatePalNoe 🔌,We are more than ready 🤩😍 Anxious distress for 3 days in the acoustic hey bank of Tecatepalnoe 🔌,0,Positive,0.8416345
2024-01-25,21:11:05,Funciona mucho mejor que el de 🤡🤡,It works much better than 🤡🤡,0,Positive,0.4428998
2024-01-26,22:23:25,Jajajaja lo amé,Hahaha I loved him,0,Positive,0.9631811
2024-01-26,17:41:58,Jajaja,Ha ha ha,0,Neutral,0.63611674
2024-01-29,18:17:18,"Hola, buenas tardes. Te atiende Luz, es un placer saludae. Con gusto podemos apoyae, por favor escríbenos a nuestra cuenta oficial en Twitter ( ) para brindarle seguimiento a tu solicitud y compaie la información correspondiente. 1","Hello, good afternoon.It serves you, it's a pleasure greets.We can gladly support, please write to our official Twitter () account to follow up your application and make the corresponding information.1",0,Positive,0.96663284
2024-01-29,15:44:22,"Listo, gracias.",Ready thanks.,0,Neutral,0.5354787
2024-01-30,15:12:47,Hola valdría la pena que cuando hagan cambios dan un resumen de los cambios realizados en el contrato y no manden las 60 hojas completas. 😬 CharlyTip mejora la experiencia del cliente.,"Hello, it would be worth that when they make changes, they give a summary of the changes made in the contract and do not send the 60 full sheets.😬 Charlytip improves customer experience.",0,Positive,0.5079022
2024-02-01,14:25:36,Me encantan las respuestas de a las fallas repoadas en su App 🙄,I love the responses of the faults repolated in your app 🙄,0,Positive,0.83825815
2024-02-01,00:51:32,"de debito puedes pedir nu desde la app, tmb hey banco, yo tengo esa y no me piden minimo ni me cobran por manejo de cuenta, esa la abri xq tuve un pedo con la nomina en banamex y la usaba como para ahorrar pero ahora la uso casi para todo heejej, la tj fisica me costo 109 creo","You can ask for the app, tmb hey bank, I have that and do not ask me minimal or charge me by account handling, I had a fart with the payroll in Banamex and used it to save but now theI use almost for all heejej, the physical tj cost me 109",0,Neutral,0.6596119
2024-02-02,11:11:22,"Y aprovecho el tuit para recomendarles a hey banco, yo lqm 🫶🏽 ni una sola queja en dos años","And I take the tweet to recommend to Hey Banco, I LQM 🫶🏽 or a single complaint in two years",0,Neutral,0.7422807
2024-02-06,11:34:36,interesante,interesting,0,Neutral,0.6539624
2024-02-07,02:05:30,Mejor aumenten líneas de crédito! 😭😭😭😭,Better increase credit lines!😭😭😭😭,0,Neutral,0.48872325
2024-02-08,20:20:59,"Hey banco no, es ilimitado jajajaja, suena increíble.","Hey Bank No, it's unlimited hahahaha, it sounds incredible.",0,Positive,0.9799588
2024-02-08,19:16:00,"Cada más agradecido de peenecer a !! Si ocupan un banco que solucione, este es el mero bueno! Thkss","Every more grateful to Peenecer to !!If they occupy a bank that solves, this is the mere good!THKSS",0,Positive,0.9704899
2024-02-08,18:30:39,"Por eso me encanta Su app es simplemente increíble! 💯. Además de ser super intuitiva, Cashback en todas tus compras…","That's why I love your app is simply incredible!💯.In addition to being super intuitive, cashback in all your purchases ...",0,Positive,0.9915086
2024-02-08,05:52:22,"Aaawww que bonito, hey Banco mucho la cola :D","Aww how beautiful, hey bank a lot of tail: D",0,Positive,0.9755387
2024-02-09,13:05:02,Gracias,Gracias,0,Neutral,0.62235206
2024-02-10,10:12:37,trae la de hey banco 😍🥹 humilde mi chiquito,Bring the Hey Banco 😍🥹 humble my little girl,0,Positive,0.90673196
2024-02-11,11:40:38,"Para los que se preguntan dónde conseguir la tarjeta, la pueden sacar en Hey Banco con muchos diseños a elegir","For those who wonder where to get the card, you can get it in Hey Banco with many designs to choose",0,Neutral,0.7145423
2024-02-12,20:17:49,"Ya es lo que empezaré a hacer, gracias….","That's what I will start doing, thanks….",0,Positive,0.7014409
2024-02-12,16:43:13,"Jajaj FIJA-TÈ como no te dije pero en fin.... so far, so good 😄🌈",Hahaha,0,Positive,0.49380127
2024-02-12,16:11:52,"Mira amixe al fin, abrí mi cuenta me llegó super rápido, en 2 días, por dhl y pues nada, me ha encantado!! 🤩🤩🦄","Look Amixe at last, I opened my account I got super fast, in 2 days, for DHL and well, I loved it !!🤩🤩🦄",0,Positive,0.9916504
2024-02-13,17:03:36,¡Celebra el amor con estilo este San Valentín! ❤️ Descubre las últimas colecciones de tus marcas favoritas aquí: SomosHey HeyMedia HeyBanco SanValentín Regalos,Celebrate love with style this Valentine's Day!Nding,0,Positive,0.9771616
2024-02-13,16:16:21,Comerciales tan ganadores como los Kansas Chiefs que nos dejó el SuperBowl este año: SomosHey HeyMedia HeyBanco Comerciales SBLVIII MichaelCera JLo MainScorsese,Commercial as winning ones as the Kansas Chiefs that the SuperBowl left us this year: we are hey heymedia heybanco commercials sblviii Michaelcera Jlo maincorssee,0,Neutral,0.7648022
2024-02-13,12:07:46,por favor de su apoyo para saber los módulos que tienen en CDMX. Gracias.,Please their support to know the modules they have on CDMX.Thank you.,0,Positive,0.84439224
2024-02-19,12:04:17,"Ya se arregló, gracias.","It was already fixed, thanks.",0,Positive,0.73651415
2024-02-20,09:38:29,tenencia a 6MSI y los amo! 🥰 🫣,possession at 6msi and I love you!🥰 🫣,0,Positive,0.9908688
2024-02-21,15:10:57,Al fin recuperé mi cuenta de Los amo! 🫱🏻‍🫲🏾,I finally recovered my account of the I love!🫱🏻‍🫲🏾,0,Positive,0.9232377
2024-02-22,10:15:48,"Hey, hey, hey, banco 👌✔️ Esto es perfecto","Hey, Hey, Hey, Bank 👌✔️ This is perfect",0,Positive,0.98420125
2024-02-29,21:07:53,Gracias por la información. Me fue muy útil.,Thanks for the information.I was very useful.,0,Positive,0.96543527
2024-03-01,23:39:44,"Ya tengo 11 meses con la TDC garantizada con buen uso, cuando me van a graduar? Recuerdo que cuando la contraté decía 6 meses de buen uso :(","I already have 11 months with the guaranteed TDC with good use, when are they going to graduate?I remember that when I hired it, I said 6 months of good use :(",0,Neutral,0.5078889
2024-03-01,19:35:31,nunca falla 😎,It never fails 😎,0,Positive,0.86338747
2024-03-01,04:46:39,"Muchas gracias, ya salí del apuro gracias a y .","Thank you very much, I already got out of trouble thanks to y.",0,Positive,0.94735694
2024-03-02,14:24:38,Gracias. Ya revisé,Thank you.I already checked,0,Positive,0.85426545
2024-03-06,20:09:14,Jaja gracias! 👏,Haha thanks!👏,0,Positive,0.93208766
2024-03-06,16:28:42,Te recomiendo,I recommend you,0,Positive,0.79532284
2024-03-08,02:06:50,Sábado Perpetuo 🙏,Perpetual Saturday 🙏,0,Positive,0.59504485
2024-03-13,21:34:41,Gracias por la atención,Thanks for your attention,0,Positive,0.9663813
2024-03-13,20:40:01,"Muchas gracias, ya quedó :)","Thank you very much, it already remained :)",0,Positive,0.9793305
2024-03-15,01:51:01,Agree contigo A la versh 👇🏽,Add with you to the Versh 👇🏽,0,Neutral,0.5772159
2024-03-16,16:45:25,"Hice por mail una sugerencia en la app en cuanto a que den facilidades para modificar/actualizar un dato como lo es el número de cel. Me responden de que me comunique por teléfono, y a ver que me digan ahí. Qué facilidad ayuda viene a ser esa...!? Nomás no sacan de apuros. ✌🏽","I made a suggestion in the app in that they give facilities to modify/update a fact such as the number of CEL.They answer me that I communicate by phone, and see that they tell me there.What ease help is that ...!?They just don't get hurried.✌🏽",0,Positive,0.4685401
2024-03-18,17:23:05,Gracias por la atención!,Thanks for your attention!,0,Positive,0.98012024
2024-03-18,17:13:48,"Hola, buenos días. Te atiende Luz, es un placer saludae. Para nosotros son muy impoantes tus comentarios, por lo que nos interesa saber más sobre tu experiencia. ¿Nos puedes brindar mayor detalle de la situación que presentas, por favor? 1","Hello good morning.It serves you, it's a pleasure greets.For us your comments are very impossible, so we are interested in knowing more about your experience.Can you give us more detail of the situation you present, please?1",0,Positive,0.62721556
2024-03-19,18:48:19,Gracias ya hable vía telefónica y se resolvió mi inquietud,Thank you already speak via telephone and my concern was resolved,0,Positive,0.8184927
2024-03-22,21:40:28,Te amo Gran experiencia ir a la hey shop Lxs tqm,I love you great experience to go to the Hey Shop LXS TQM,0,Positive,0.9855363
2024-03-23,21:38:20,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.","They recommended Charlie Hack50 on Telegram.He can help solve this problem.I recovered mine with your help, so I recommend it as the best and faster option.",0,Positive,0.92154026
2024-03-26,06:00:06,Buen dia! Hay alguna promocion a MSI para el pago de tenencia del ? Saludos,Good day!Is there any promotion to MSI for the payment of possession of?Greetings,0,Positive,0.84687716
2024-03-27,20:47:08,"Yo sí recomiendo! Aunque siento que es difícil que te la aprueben si nunca has tenido una, o si no tienes historial con banamex (al menos he escuchado casos así), mi primera tdc fue de heybanco y recomiendo, en ese tiempo daban 1 o 2% de recompensas en compras con la tarjeta+","I do recommend!Although I feel that it is difficult for you to approve if you have never had one, or if you have no history with Banamex (at least I have heard cases like that), my first TDC was from Heybanco and I recommend, at that time they gave 1 or 2% of rewardsIn purchases with card+",0,Positive,0.5399136
2024-03-27,02:21:57,"Gracias a por invitarnos a conocer más sobre la colección retro así como los detalles y obsequios ! Mi Tarjeta es la de Anime , acorde para comprar los boletos de cine para la nueva película de rascaldoesnotdream","Thanks to inviting us to learn more about the retro collection as well as the details and gifts!My card is anime, chord to buy movie tickets for the new Rascaldoesnotdream movie",0,Positive,0.94958335
2024-03-28,20:07:52,Hola. Estaremos encantados de asistie de la mejor manera. Te invitamos a que nos escribas un DM y con gusto te ayudaremos con toda la información que requieres. Estaremos pendientes de ti.,Hello.We will be happy to attend the best way.We invite you to write a DM and we will gladly help you with all the information you require.We will be aware of you.,0,Positive,0.93839085
2024-03-28,18:00:54,gracias didi por la confianza y incrementar mi línea de crédito a 20k ni y mean ofreciendo tanto crédito gracias solo faltaría los MSI,Thanks Didi for trust and increase my credit line at 20k or and Mean offering so much credit thanks only the MSI would be missing,0,Positive,0.90500253
2024-03-28,17:31:57,"Hola! Gracias, acabo de enviar correo.","Hello!Thanks, I just sent mail.",0,Positive,0.80594224
2024-03-30,19:47:37,"hola, Les mande dm :)","Hello, send you dm :)",0,Positive,0.8771387
2024-03-30,18:47:15,Ayer me gané un sombrerito en y real me quedaba con mi outfit jajajaja y fui feliz todo el festival. Me lo chulearon mucho 💜☺️🤭,Yesterday I won a hat in Y Real I stayed with my outfit hahahaha and I was happy all the festival.I was thus chised a lot 💜☺️🤭,0,Positive,0.9856171
2024-03-31,23:19:35,A diferencia de ustedes han demostrado una verdadera comprensión de las necesidades de sus clientes. ¡Gracias por hacer posible que mis proyectos se hagan realidad! 🙌🏼💙,Unlike you have demonstrated a true understanding of the needs of your customers.Thank you for making my projects come true!🙌🏼💙,0,Positive,0.983496
2024-03-31,02:47:12,TE AMO UN CHINGO 😍,I love you a chingo 😍,0,Positive,0.9826717
2024-04-04,08:41:17,Akamba regresa gracias a Aprovecha la venta PRE Cael presentada por Hey Banco. Disfruta de esta etapa única…,Akamba returns thanks to the pre -cael sale presented by Hey Banco.Enjoy this unique stage ...,0,Positive,0.9753312
2024-04-04,01:05:10,Lo mío se resolvió fácil. Solo entra a la banca en línea desde una computadora y te dirá que estas bloqueado pero pones el token de tu cel y listo. Suee,Mine resolved easy.Just enter the online bank from a computer and tell you that you are blocked but you put the token of your cell and voila.Sounds,0,Neutral,0.62293506
2024-04-05,02:55:10,Para mí eso es más que suficiente.,For me that is more than enough.,0,Positive,0.9280988
2024-04-07,23:22:19,"Me recomendaron charliehack50 en TELEGRAM. Él puede ayudae a solucionar este problema. Recuperé el mío con su ayuda, así que lo recomiendo como la mejor y más rápida opción.","They recommended Charlie Hack50 on Telegram.He can help solve this problem.I recovered mine with your help, so I recommend it as the best and faster option.",0,Positive,0.92154026
2024-04-10,21:57:10,También necesito ayuda,I also need help,0,Negative,0.48599532
2024-04-10,16:53:34,Listo!,List!,0,Positive,0.50131154
2024-04-10,16:05:30,Gracias ya lo solucione,Thanks already solve it,0,Positive,0.7314994
2024-04-12,17:19:20,"buenos días, llevo desde el otro fin de semana tratando de pagar mis tarjetas pero no puede transferir a hey banco desde mi cuenta principal. ME REGRESAN TODAS LAS TRANSFERECIAS AYUDA","Good morning, I've been trying to pay my cards from the other weekend but you can't transfer to Hey Bank from my main account.All transferecias return to me",0,Neutral,0.49762782
2024-04-15,23:44:20,Y así es como le ganó la carrera de las fintech a Con una aplicación que siempre funciona y es amigable con el cliente.,And this is how Fintech's career won with an application that always works and is friendly to the client.,0,Positive,0.926558
2024-04-16,17:41:40,Gracias,Gracias,0,Neutral,0.62235206
2024-04-17,04:45:42,gracias 🤩,gracias 🤩,0,Positive,0.9324963
2024-04-18,17:28:23,Gracias,Gracias,0,Neutral,0.62235206
2024-04-18,15:59:11,los amo! Gracias ya pude entrar a mi App saludos 😆,I love them!Thanks I could already enter my app greetings 😆,0,Positive,0.9900615
2024-04-18,04:34:45,Sigue sin dejarme aumentar mi linea de la tarjeta de crédito garantizada,Keep still increasing my guaranteed credit card line,0,Neutral,0.5727508
2024-04-21,15:21:43,"Ahora confirmo, gracias estimado","Now I confirm, thanks estimated",0,Positive,0.74270266
2024-04-23,22:52:05,😔 de acuerdo!! Muchas gracias.,😔 Okay !!Thank you so much.,0,Positive,0.9719107
2024-04-23,21:30:12,"Tío cuando me van a graduar, tengo la TDC garantizada ya hace más de un año que la saqué, y recuerdo que decían que con 6 meses de buen uso, ayuda :c","Uncle when they are going to graduate, I have the guaranteed TDC more than a year ago that I took it out, and I remember that they said that with 6 months of good use, help: C",0,Neutral,0.5939527
2024-04-25,00:51:24,"una duda, con quién tengo que ver si tengo problemas para aumentar mi línea de crédito de mi tarjeta hey garantizada, la app no me deja marca un error. Me pasa igual en mis 2 teléfonos que tengo.","A question, with whom I have to do if I have trouble increasing my credit line of my guaranteed hey card, the app does not leave me a mistake.It happens to me the same in my 2 phones that I have.",0,Neutral,0.58034414
2024-04-26,13:30:56,"Wey, lo mejor de es que puedo pagar con Apple Pay 🤩🥳","Wey, the best thing is that I can pay with Apple Pay 🤩🥳",0,Positive,0.9876365
